,company_profile#
447,0.14370998822250336
448,-1.1022193077945477
449,1.9421973411283757
450,0.37542788304684765
451,1.2933872356202114
452,-0.695821769179544
453,2.154308337159891
454,0.5251532920102701
455,1.2113947497592896
456,-0.6922568784899387
457,3.6925586697245762
458,-0.2537753236684872
459,-0.05235899970578794
460,-1.1022193077945477
461,0.6427946847672449
462,-0.6334361821114513
463,-0.08622546125703826
464,-1.0077497045200074
465,-0.03096965556815616
466,0.17579400442895105
467,0.1597519963257272
468,0.14370998822250336
469,-0.6922568784899387
470,-0.4908405545272394
471,-0.695821769179544
472,0.7051802718353376
473,0.46455015028698005
474,-1.1022193077945477
475,1.509063122341332
476,-0.1468286029803283
477,-0.08444301591223562
478,-0.47658099176881824
479,-0.3785464978046726
480,1.1276198185535653
481,-1.1022193077945477
482,0.145492433567306
483,3.6676044348973393
484,-1.1022193077945477
485,-0.8651540769357956
486,-0.27694711315092163
487,-0.8972380931422432
488,0.37542788304684765
489,-1.1022193077945477
490,-1.0077497045200074
491,0.769348304248233
492,0.7087451625249429
493,3.870803204204841
494,1.0135433164861958
495,2.9777980864587144
496,-0.4391496395279626
497,-0.07374834384341972
498,-1.1022193077945477
499,1.9421973411283757
500,-0.275164667806119
501,0.11697330805046365
502,0.05815261167197625
503,-0.11830947746348593
504,-0.25199287832368455
505,-0.1539583843595389
506,-1.1022193077945477
507,-1.1022193077945477
508,1.9012010981979148
509,-0.695821769179544
510,0.11697330805046365
511,-1.1022193077945477
512,-1.1022193077945477
513,-0.5086650079752659
514,-0.6494781902146751
515,1.5126280130309373
516,0.1918360125321749
517,-0.695821769179544
518,-0.8687189676254009
519,0.09736640925763451
520,1.1204900371743547
521,1.0723640128646832
522,-0.4783634371136209
523,1.1632687254496181
524,-0.7386004574548075
525,-0.27694711315092163
526,1.6516587499255437
527,1.36646749475712
528,-1.1022193077945477
529,-1.1022193077945477
530,-1.1022193077945477
531,0.33621408546118936
532,-0.02205742884414292
533,0.37542788304684765
534,1.0135433164861958
535,-1.1022193077945477
536,-1.1022193077945477
537,-0.38389383383908054
538,1.423505745790805
539,-1.1022193077945477
540,1.5019333409621214
541,-0.954276344175928
542,1.3415132599298831
543,1.0135433164861958
544,0.19896579391138547
545,-0.6459132995250698
546,0.19896579391138547
547,-1.0077497045200074
548,0.7550887414898118
549,-1.0077497045200074
550,-1.1022193077945477
551,1.660570976649557
552,-0.9382343360727041
553,-0.503317671940858
554,0.37542788304684765
555,-0.08622546125703826
556,0.8816423609707997
557,0.5180235106310596
558,-1.0077497045200074
559,-1.1022193077945477
560,-1.1022193077945477
561,-1.0077497045200074
562,0.11697330805046365
563,-0.39637095125269906
564,3.4590583295554294
565,0.37542788304684765
566,-0.1325690402219071
567,0.37542788304684765
568,-1.1022193077945477
569,0.1936184578769775
570,-0.3304204734950011
571,1.4573722073420552
572,5.360927512459855
573,-1.1022193077945477
574,-0.8544594048669797
575,-1.1022193077945477
576,-0.3197258014261852
577,0.36829810166763705
578,-0.03096965556815616
579,-0.9614061255551386
580,0.1918360125321749
581,0.17579400442895105
582,-0.5086650079752659
583,3.642650200070102
584,-0.009580311430524381
585,-1.1022193077945477
586,-1.1022193077945477
587,-0.8259402793501373
588,0.16509933236013516
589,-0.7225584493515836
590,-0.23416842487565806
591,-0.9774481336583624
592,-1.1022193077945477
593,0.79430253907547
594,1.4110286283771862
595,-0.3232906921157905
596,1.1204900371743547
597,-0.35180981763263286
598,-0.9774481336583624
599,-0.10404991470506474
600,-0.3696342710806593
601,0.05815261167197625
602,0.37542788304684765
603,0.11697330805046365
604,1.0509746687270514
605,-0.5710505950433586
606,0.4289012433909271
607,-0.695821769179544
608,-1.1022193077945477
609,1.204264968380079
610,0.7568711868346144
611,-0.3304204734950011
612,-1.1022193077945477
613,1.6516587499255437
614,0.3005651785651364
615,-1.1022193077945477
616,0.07419461977520009
617,-0.4266725221143441
618,0.22035513804901724
619,0.4841570490798092
620,0.029633486155133882
621,0.11697330805046365
622,-1.1022193077945477
623,-1.0077497045200074
624,-0.695821769179544
625,1.4662844340660683
626,-0.6815622064211228
627,0.37542788304684765
628,-0.7492951295236234
629,-0.275164667806119
630,-0.8295051700397426
631,-1.1022193077945477
632,-0.22525619815164483
633,-0.3571571536670408
634,-0.10583236004986739
635,0.19896579391138547
636,-0.11474458677388064
637,-0.004232975396116437
638,0.36829810166763705
639,-0.3945885059078964
640,-1.1022193077945477
641,0.9992837537277746
642,1.1276198185535653
643,-0.695821769179544
644,0.09558396391283187
645,0.17579400442895105
646,-0.863371631590993
647,-1.0077497045200074
648,0.37542788304684765
649,0.13479776149849013
650,-0.11830947746348593
651,-1.0077497045200074
652,-1.1022193077945477
653,3.6676044348973393
654,-0.695821769179544
655,-1.1022193077945477
656,1.5571891466510035
657,0.43068368873572976
658,-0.6744324250419121
659,3.642650200070102
660,-0.3464624815982249
661,0.13301531615368747
662,1.4769791061348843
663,1.462719543376463
664,5.360927512459855
665,-1.0077497045200074
666,1.3022994623442248
667,1.0260204338998142
668,0.37542788304684765
669,-0.18247750987638126
670,0.769348304248233
671,-1.1022193077945477
672,0.6000159964919813
673,0.011809032707107397
674,0.41998901666691385
675,3.4590583295554294
676,-0.07018345315381443
677,-1.0077497045200074
678,-0.3625044897014487
679,-1.1022193077945477
680,0.05815261167197625
681,0.1918360125321749
682,-1.0077497045200074
683,0.7818254216618514
684,1.0135433164861958
685,2.0081478188860737
686,-0.275164667806119
687,-0.34824492694302756
688,-0.9614061255551386
689,-1.1022193077945477
690,0.22748491942822785
691,-1.1022193077945477
692,0.8566881261435627
693,-0.18604240056598656
694,0.27917583442750465
695,0.4627677049421774
696,-0.02027498349934027
697,-0.047011663671379995
698,-0.49797033590645
699,-0.8651540769357956
700,1.9421973411283757
701,-0.17356528315236802
702,0.010026587362304749
703,0.09558396391283187
704,0.03141593149993653
705,-0.35893959901184347
706,1.1276198185535653
707,-1.0077497045200074
708,0.37542788304684765
709,0.3023476239099391
710,0.1704466683945431
711,-1.1022193077945477
712,1.1204900371743547
713,0.033198376844739176
714,-0.05414144505059059
715,0.7550887414898118
716,-1.1022193077945477
717,0.0011143606382915078
718,-1.1022193077945477
719,0.17579400442895105
720,-0.20030196332440775
721,-0.467668765044805
722,0.7818254216618514
723,0.469897486321388
724,-1.1022193077945477
725,-0.33220291883980374
726,-0.467668765044805
727,-0.43736719418315995
728,-1.1022193077945477
729,-0.03631699160256411
730,-0.7386004574548075
731,-1.1022193077945477
732,0.6356649033880343
733,0.11697330805046365
734,0.30413006925474173
735,1.5767960454438326
736,0.11697330805046365
737,1.7996017135441635
738,0.17579400442895105
739,-0.726123340041189
740,0.4413783608045456
741,-1.1022193077945477
742,-1.1022193077945477
743,-0.695821769179544
744,0.09558396391283187
745,-1.1022193077945477
746,-1.1022193077945477
747,-0.08087812522263031
748,-1.1022193077945477
749,0.17579400442895105
750,2.578530329222921
751,-0.695821769179544
752,1.5910556082022538
753,-1.0077497045200074
754,-0.695821769179544
755,0.11697330805046365
756,-0.1022674693602621
757,0.03498082218954183
758,0.14905732425691132
759,0.4770272677005986
760,0.8566881261435627
761,-1.1022193077945477
762,-0.03096965556815616
763,0.017156368741515344
764,0.06884728374079215
765,0.8103445471786939
766,0.30413006925474173
767,0.4984166118382304
768,0.09558396391283187
769,1.5375822478581744
770,-1.1022193077945477
771,0.03498082218954183
772,-1.1022193077945477
773,-1.0077497045200074
774,-1.1022193077945477
775,2.578530329222921
776,1.0099784257965905
777,0.7818254216618514
778,0.24352692753145166
779,-0.16287061108355214
780,-0.10404991470506474
781,0.015373923396712693
782,-1.1022193077945477
783,-1.1022193077945477
784,0.4538554782181642
785,-0.467668765044805
786,0.2845231704619126
787,-1.0077497045200074
788,-0.05414144505059059
789,-1.1022193077945477
790,-0.8954556477974406
791,2.141831219746272
792,-0.5496612509057268
793,0.8263865552819176
794,-1.0077497045200074
795,0.626752676664021
796,-0.01849253815453762
797,0.46455015028698005
798,-0.695821769179544
799,-1.0077497045200074
800,2.141831219746272
801,-1.1022193077945477
802,-0.47301610107921294
803,-0.45519164763118647
804,0.626752676664021
805,-1.1022193077945477
806,-0.305466238667764
807,-0.3090311293573693
808,0.3023476239099391
809,-1.0077497045200074
810,-1.0077497045200074
811,1.0028486444173799
812,-0.4944054452168447
813,-1.1022193077945477
814,-1.1022193077945477
815,-0.3090311293573693
816,0.47524482235579596
817,0.44850814218375623
818,-0.269817331771711
819,1.0135433164861958
820,-0.401718287287107
821,-1.0077497045200074
822,0.11697330805046365
823,0.4413783608045456
824,-1.1022193077945477
825,-0.695821769179544
826,0.06528239305118684
827,-0.49797033590645
828,0.277393389082702
829,-1.1022193077945477
830,-0.695821769179544
831,0.46455015028698005
832,1.1204900371743547
833,-0.5407490241817136
834,0.37542788304684765
835,0.1918360125321749
836,3.6676044348973393
837,-0.5300543521128976
838,0.27917583442750465
839,-0.5086650079752659
840,-0.695821769179544
841,1.509063122341332
842,-0.23416842487565806
843,0.029633486155133882
844,-0.6263064007322406
845,0.43068368873572976
846,-1.1022193077945477
847,-0.44806186625197586
848,1.660570976649557
849,0.17579400442895105
850,-0.9774481336583624
851,-1.1022193077945477
852,-0.20030196332440775
853,-1.0077497045200074
854,-0.5140123440096739
855,-1.1022193077945477
856,-1.1022193077945477
857,0.14905732425691132
858,0.46811504097658535
859,0.09558396391283187
860,-0.695821769179544
861,-1.1022193077945477
862,0.11697330805046365
863,0.6338824580432316
864,-1.1022193077945477
865,-0.40350073263190966
866,0.4574203689077695
867,-0.695821769179544
868,0.011809032707107397
869,-0.3428975909086196
870,0.7051802718353376
871,3.3182451473160204
872,-0.9934901417615862
873,1.1204900371743547
874,-1.1022193077945477
875,-0.07909567987782766
876,0.05815261167197625
877,-1.1022193077945477
878,1.0723640128646832
879,-0.07731323453302502
880,1.1400969359671838
881,-1.1022193077945477
882,-0.35180981763263286
883,-0.10761480539467004
884,-0.002450530051313789
885,-0.5496612509057268
886,-1.1022193077945477
887,1.3504254866538963
888,-0.5086650079752659
889,-1.1022193077945477
890,0.12766798011927954
891,-0.695821769179544
892,1.1204900371743547
893,-1.1022193077945477
894,-0.8437647327981638
895,-0.047011663671379995
896,-1.1022193077945477
897,-1.1022193077945477
898,-1.1022193077945477
899,-1.1022193077945477
900,0.337996530805992
901,-0.18247750987638126
902,1.4823264421692923
903,-1.1022193077945477
904,1.5375822478581744
905,-1.1022193077945477
906,1.9421973411283757
907,-0.9560587895207306
908,0.11697330805046365
909,-1.1022193077945477
910,-0.17891261918677598
911,-0.6316537367666486
912,1.3753797214811334
913,-0.007797866085721734
914,1.2933872356202114
915,-0.695821769179544
916,-0.10761480539467004
917,-0.7386004574548075
918,2.5001027340516044
919,-1.1022193077945477
920,0.006461696672699453
921,0.11697330805046365
922,-0.10404991470506474
923,1.4769791061348843
924,0.22748491942822785
925,-0.6530430809042804
926,-0.07731323453302502
927,-0.047011663671379995
928,-1.0077497045200074
929,-0.4819283278032262
930,1.2113947497592896
931,-1.0077497045200074
932,-1.1022193077945477
933,0.17579400442895105
934,2.943931624907464
935,-0.5710505950433586
936,0.13658020684329278
937,0.3290843040819788
938,0.04924038494796301
939,0.9048141504532342
940,0.2078780206353987
941,-1.1022193077945477
942,-1.1022193077945477
943,-0.11830947746348593
944,-0.2056492993588157
945,0.8103445471786939
946,0.11697330805046365
947,0.1936184578769775
948,-1.1022193077945477
949,1.0135433164861958
950,0.37542788304684765
951,0.37542788304684765
952,-0.3625044897014487
953,-1.1022193077945477
954,-1.1022193077945477
955,-0.5728330403881612
956,-0.17891261918677598
957,0.14370998822250336
958,-0.3428975909086196
959,-1.0523108381400736
960,-0.695821769179544
961,-1.1022193077945477
962,0.03141593149993653
963,-0.1539583843595389
964,-0.6049170565946089
965,-1.1022193077945477
966,1.462719543376463
967,-1.1022193077945477
968,-0.3464624815982249
969,-1.0077497045200074
970,1.3842919482051466
971,-0.4747985464240156
972,1.7069145556144258
973,-1.1022193077945477
974,0.7247871706281667
975,0.3504736482196106
976,-0.11652703211868327
977,-1.1022193077945477
978,0.1918360125321749
979,-0.984577915037573
980,0.13123287080888482
981,-0.5710505950433586
982,1.0901884663127097
983,0.14905732425691132
984,0.17579400442895105
985,0.9440279480388925
986,1.0135433164861958
987,0.7247871706281667
988,0.44850814218375623
989,0.07419461977520009
990,-1.1022193077945477
991,-1.1022193077945477
992,-0.6673026436627016
993,1.1276198185535653
994,0.728352061317772
995,0.8156918832131018
996,0.05815261167197625
997,0.14905732425691132
998,-0.858024295556585
999,-1.0077497045200074
1000,-1.1022193077945477
1001,0.05815261167197625
1002,-1.1022193077945477
1003,-1.1022193077945477
1004,-1.0077497045200074
1005,-1.1022193077945477
1006,-1.1022193077945477
1007,1.1276198185535653
1008,0.19896579391138547
1009,-0.014927647464932327
1010,-1.1022193077945477
1011,-1.1022193077945477
1012,-1.1022193077945477
1013,0.37542788304684765
1014,0.37542788304684765
1015,-0.35893959901184347
1016,-0.695821769179544
1017,0.13479776149849013
1018,0.46455015028698005
1019,0.7247871706281667
1020,0.47524482235579596
1021,-1.1022193077945477
1022,-0.5460963602161215
1023,-1.1022193077945477
1024,2.578530329222921
1025,-0.3304204734950011
1026,0.47524482235579596
1027,0.7550887414898118
1028,0.1936184578769775
1029,-1.1022193077945477
1030,0.14905732425691132
1031,-1.1022193077945477
1032,0.14905732425691132
1033,1.9421973411283757
1034,0.05815261167197625
1035,-0.007797866085721734
1036,0.9048141504532342
1037,-1.1022193077945477
1038,0.7247871706281667
1039,0.11697330805046365
1040,0.11697330805046365
1041,0.47524482235579596
1042,-1.0077497045200074
1043,-0.695821769179544
1044,1.1204900371743547
1045,0.7247871706281667
1046,-0.06840100780901177
1047,-0.08622546125703826
1048,-0.6815622064211228
1049,-1.1022193077945477
1050,-0.1325690402219071
1051,0.5251532920102701
1052,-1.1022193077945477
1053,0.41285923528770324
1054,1.9421973411283757
1055,-0.4569740929759891
1056,-0.38032894314947524
1057,0.1918360125321749
1058,0.17579400442895105
1059,-1.1022193077945477
1060,0.5091112839070463
1061,0.03854571287914712
1062,-0.07374834384341972
1063,-1.1022193077945477
1064,0.4984166118382304
1065,-0.2537753236684872
1066,1.1204900371743547
1067,-1.1022193077945477
1068,-0.11830947746348593
1069,-0.7314706760755969
1070,-0.9899252510719809
1071,-1.1022193077945477
1072,-0.10761480539467004
1073,-1.0077497045200074
1074,0.27561094373789935
1075,1.396769065618765
1076,-0.5300543521128976
1077,-1.1022193077945477
1078,-0.7795967003852684
1079,0.11697330805046365
1080,-0.007797866085721734
1081,-0.695821769179544
1082,-0.18604240056598656
1083,-1.0077497045200074
1084,0.11697330805046365
1085,3.2433824428343088
1086,0.37542788304684765
1087,-0.366069380391054
1088,-0.11474458677388064
1089,-0.275164667806119
1090,1.1276198185535653
1091,0.8103445471786939
1092,0.9048141504532342
1093,0.4253363527013218
1094,-0.02205742884414292
1095,-1.1022193077945477
1096,-1.1022193077945477
1097,-1.1022193077945477
1098,0.11697330805046365
1099,-0.5300543521128976
1100,0.2399620368418464
1101,-0.11474458677388064
1102,-0.11652703211868327
1103,1.1204900371743547
1104,1.7283038997520577
1105,-0.3304204734950011
1106,0.2809582797723073
1107,0.25600404494507023
1108,1.1204900371743547
1109,1.4823264421692923
1110,0.13479776149849013
1111,1.0135433164861958
1112,0.7247871706281667
1113,1.0509746687270514
1114,-0.4391496395279626
1115,1.001066199072577
1116,1.0135433164861958
1117,-0.07731323453302502
1118,-0.18604240056598656
1119,0.4413783608045456
1120,0.047457939603160366
1121,0.11697330805046365
1122,-1.1022193077945477
1123,-0.8170280526261241
1124,0.14370998822250336
1125,-0.9614061255551386
1126,0.43068368873572976
1127,-1.1022193077945477
1128,0.17579400442895105
1129,0.3290843040819788
1130,-0.11830947746348593
1131,1.660570976649557
1132,-0.3785464978046726
1133,0.49663416649342773
1134,0.9048141504532342
1135,1.1632687254496181
1136,1.1204900371743547
1137,1.660570976649557
1138,-1.0077497045200074
1139,1.0509746687270514
1140,2.2469954950896285
1141,1.9421973411283757
1142,0.43959591545974297
1143,-1.1022193077945477
1144,-0.23416842487565806
1145,0.7675658589034303
1146,-0.38032894314947524
1147,0.7568711868346144
1148,-0.3304204734950011
1149,-0.22347375280684217
1150,-0.0915727972914462
1151,-1.1022193077945477
1152,3.6925586697245762
1153,-1.1022193077945477
1154,0.7550887414898118
1155,-0.8901083117630326
1156,-0.9774481336583624
1157,-0.06661856246420912
1158,0.07241217443039744
1159,-1.0077497045200074
1160,-1.1022193077945477
1161,-0.1468286029803283
1162,0.19896579391138547
1163,0.9172912678668528
1164,-1.1022193077945477
1165,-0.695821769179544
1166,-1.1022193077945477
1167,0.14905732425691132
1168,-1.1022193077945477
1169,1.0260204338998142
1170,0.7550887414898118
1171,0.37186299235724235
1172,-0.11296214142907798
1173,0.4805921583902039
1174,-0.6566079715938857
1175,-0.03096965556815616
1176,-0.12365681349789387
1177,-1.1022193077945477
1178,-1.1022193077945477
1179,0.46455015028698005
1180,-0.6833446517659254
1181,-0.695821769179544
1182,1.4769791061348843
1183,-0.18960729125559186
1184,0.17579400442895105
1185,-0.03631699160256411
1186,-0.02205742884414292
1187,-0.305466238667764
1188,-0.695821769179544
1189,1.2345665392417242
1190,-0.22347375280684217
1191,-0.11652703211868327
1192,-1.0077497045200074
1193,-0.7386004574548075
1194,0.1918360125321749
1195,-0.07018345315381443
1196,0.11697330805046365
1197,-0.9774481336583624
1198,-1.1022193077945477
1199,0.11697330805046365
1200,1.0723640128646832
1201,-0.5460963602161215
1202,-1.1022193077945477
1203,-1.1022193077945477
